son,parent
1428743,1293790
1889208,1124539
1508494,1265873
1122014,742968
1078622,1253562
2434017,1265659
1076196,1265806
1078811,1277990
1014571,1282537
1319499,1300737
2490828,2436650
1171086,1267691
1095685,620792
1250745,727070
1233846,731266
2389502,754906
1254239,754906
1249406,789227
761556,1261435
1248023,1531062
1215547,1046730
1211571,1046730
1010758,1046730
2224328,1319378
1033541,1216687
1325872,1228385
1245681,1228385
2131406,754906
2327574,2489647
1670240,722793
1965766,725363
1199825,725363
797271,725363
1251195,1002094
1137091,1250097
1333754,1290790
2337974,1049285
2444795,2437354
1401167,2277955
1336622,2024842
1948218,1025291
2013271,1081583
1604303,1081583
2318645,2026621
1052978,740556
1975427,745425
1815969,745425
2083842,745425
2189759,787029
1057086,787029
1033545,1006549
1301574,1011529
1043012,1017761
1220237,1027080
2461302,1308748
1309726,1058461
1142326,1089233
1088304,1250404
1195095,1027080
721209,735175
1003511,1003515
2285462,1251880
1537608,1008475
1829098,1262351
1829086,1262351
1218069,1273396
1125839,1027019
2131282,1153196
1583651,1262351
1829074,1262351
1829066,1262351
1829058,1262351
1829042,1262351
1829022,1262351
1015177,1262351
1252072,1262351
1739634,1145135
1121850,721204
1247760,752699
1783344,1019348
1250059,1019348
763472,1281870
1100929,1082711
545351,1082711
1486678,2227779
1046148,725279
1902294,784743
1072996,784743
1001255,1008748
1122898,1016283
1309761,28435
1335689,286260
1015102,797348
1681547,1266283
1632521,1279041
1027446,1038991
1160460,1088885
1129916,1088885
1790836,2380428
1174129,1227888
2263817,1272853
1205013,753655
1176201,753655
1043894,1250119
1045492,1041554
1014178,1046730
1019033,1088352
1241555,1088352
1098958,1155208
1253409,1175417
2267364,754906
1085729,1250119
1319313,1262355
1017969,1262355
1272419,1281947
1040746,1108768
1186506,722793
1032839,722793
1187912,725363
1337868,725363
1188466,728327
1755491,758749
1638973,758749
1276720,1252683
1473023,1258859
2369570,1271506
1376544,1290790
1376503,1290790
1833788,1290790
1833723,1290790
1222656,1081583
2197683,2197682
1868575,1868574
1082052,1178105
1118182,725363
1283325,725363
1283101,725363
1098571,1015633
1998076,1081583
1995625,1081583
1444546,1081583
2390807,1081583
1047324,1081583
1497515,1081583
2251625,745425
1885665,759561
1196853,1027080
2162396,2353794
1296561,1308748
1036610,1179017
1110843,1676721
1090427,508998
1043428,760564
1084116,1000530
2347390,1004511
2484299,1253072
1623497,1253072
1744311,1262359
1273411,1273396
1024559,1127990
1225980,1131604
1829041,1262351
1829017,1262351
1829009,1262351
1069306,1262351
1032289,1145135
1258268,1238425
1242344,724131
1194941,725938
1085058,748920
1126364,1250877
2280060,2322583
1259302,1012393
1708230,1799275
2340907,1269903
2383813,1026637
1065044,1026637
1291303,1089050
1234715,1089050
1994117,1111694
1075041,1113164
1372806,1750333
2244359,1751142
2432856,730986
1203334,730986
1100127,730986
1954278,730986
1354609,730986
1891221,730986
1049302,740556
1085572,787029
1282299,1250404
1028572,1013729
2041449,1013729
1124790,1262421
1172496,1231605
1122324,1231818
1037446,738565
1132122,759524
1077397,759524
1161918,787681
1084453,791344
1217848,1245896
1256359,1245896
1335429,1246079
1260371,1250502
1040813,1262236
1232441,1264113
1211957,738565
1006156,738565
1473290,1245896
1100399,1245896
1271974,1245896
1103860,1245896
1804024,754906
794685,760842
1531066,1531062
1255801,1029314
1251657,1133505
1259256,1262355
1146108,1281947
633653,1108768
2327566,2489647
1155216,722793
1870077,722793
1993277,725363
1965726,725363
1965702,725363
1194886,725363
1867877,728327
1120225,742301
757332,746859
1772120,1765473
2494687,789298
1117053,1250097
1034944,1005644
1030350,1005644
1168799,1269920
2316259,1271506
1199878,1549723
2448018,1308708
1270109,1090386
1270101,1090386
1253470,1124649
1209559,1149831
1168177,1227893
1749380,1081583
2274977,1081583
2060888,1081583
1339188,740556
1050978,740556
1147446,759561
2353756,790972
1233714,790972
1234947,1250237
748168,1252580
1613395,1011529
1115917,1013729
1207732,1027080
1078329,1027080
1285497,1285495
2437232,1058461
1083762,1089233
1161236,1027080
1167281,508998
2010673,735175
1053785,759344
1081128,1003515
1736221,1253072
1300674,2325861
2019190,1262351
1261383,1269161
2136378,1027019
1327851,1028453
1020628,1131604
1829034,1262351
1829010,1262351
1829002,1262351
1806745,1262351
1333216,1262351
1291033,779929
1313393,788664
1276311,1260675
1272366,1262277
1313405,1121015
792253,1414225
1101200,1017754
2457287,528263
1023167,732269
1259145,740373
1025541,750500
1031676,784762
730761,790124
1127493,1265801
1102649,1265801
1199636,1273166
2437586,2166690
1283002,28572
1113188,1262435
1022866,1266698
1392701,1271336
2435936,2338304
1741125,1028445
1307671,1307670
1067383,1106451
2465142,1210929
721879,1228389
755057,748920
2361256,764075
1270017,1089050
2318629,1089050
1812761,1093832
2099694,1111694
1469334,1751142
2136077,1751142
2134081,1751142
1635059,730986
1061122,730986
2389747,730986
1024429,730986
1713640,730986
2311493,730986
2440700,754795
2358754,1244067
720961,1249423
1072210,1267317
1294529,1271068
1581732,1280882
1427595,1035158
1997191,1073499
1026382,1073499
1019154,1073499
1789651,1073499
2326119,1073499
2209023,1109048
1227211,2434322
1061966,1265305
1260613,1265305
1067637,5817
787475,5817
1008899,546128
1108063,725184
1097630,725184
1076086,725184
2380461,759295
1005975,1006931
1057770,1007146
1098012,1265848
1342065,1266621
772746,1266621
1251611,1282256
1210184,1067633
1684849,1172311
2207009,1172311
1188648,758436
1072452,758436
1000082,798447
2385910,2312107
1810432,2312107
1111629,1265977
1366512,1027728
2488781,1278225
1100276,1184678
1040444,1184678
1014008,38153
1152265,1011367
1256365,1261721
1848431,1265118
1361312,1266343
1024096,1267821
1333094,1322883
1223933,1141184
1126132,1142260
1105260,1142260
1101750,1142260
1152250,1205747
1050819,1210444
1071829,1214421
2112796,38153
790233,38153
2439092,1304092
784820,724131
1620295,744663
2346758,1019348
1783345,1019348
91771,1025910
2449087,1281043
1852130,2081260
2311379,1101283
2359218,1271654
1184647,784743
1152780,1267270
2191441,1069223
1618207,1337712
1113320,1271701
1529947,1034826
1156699,2383316
1203366,1163263
1192082,1163263
1163373,1163263
1070236,1180391
1024850,1180391
1159835,1695822
1220132,1227941
2494239,2494232
1272276,1280423
1214136,126659
1083536,126659
2055018,126659
1642083,580573
1102681,580573
1929775,1250339
1109714,1250339
1562851,1016867
2428306,1270425
1850839,2079333
1880423,1110363
1360924,1110363
1243190,1124397
1333914,1178299
1460780,1229926
1460776,1229926
2190104,389211
2176820,742344
1460155,746260
1459557,746260
2090103,746260
1195030,778088
1057828,1265669
1252652,1267905
1006984,1278880
2014326,1042930
1332041,1297830
1026645,1069230
2454207,1333828
1003755,1119668
1231671,1178394
1090951,746260
1271754,746260
1143961,1330039
1108020,725184
1057968,1006931
1022448,1256293
2027204,1012326
1059657,1266621
2491056,1277925
1013321,1278670
1042318,1067633
2198565,2198562
1067578,2198562
757112,2198562
1074049,2424312
1205235,759295
792194,723613
1153960,733564
2087698,733564
1974948,756461
1280235,1246014
739274,1246014
1037680,1000270
1272525,1254097
1291001,1009976
1118975,1019834
1956624,1266626
1887898,1266626
2304231,1266626
1270433,1271220
1784987,1619614
1348497,756461
1887878,1266626
1527811,1031102
1150294,19139
1003888,750658
1056310,798680
1009723,798680
1467717,1294115
1869287,1303853
2247192,1109025
2026873,2449090
1681280,1075152
2385781,1075152
739616,1228566
2199255,38153
1253379,38153
2423510,1011367
1629491,1021406
1629487,1021406
1159526,1266343
1516683,1266343
1072714,1084136
2186610,1109238
2477422,1141184
1201668,1142260
1178259,1205747
1074276,1261721
1102287,1262163
1078623,1262163
2217623,1289650
1613153,728154
1343319,728154
2490412,787593
1935029,787593
1029879,787593
1292003,1001837
1254951,1249310
1224868,1003415
1046882,1003415
1184298,1011722
1915911,1025525
1244224,1025525
1248096,1284361
1094053,1332116
1176904,1156172
2378324,787593
1152235,787593
1090033,787593
1454332,1332116
1243507,1332116
1697125,31247
1901407,155369
1070336,759524
1073231,787681
2455806,1001008
727499,1249856
1251301,1266471
793293,1266766
1159087,1075795
787940,1245896
1716859,1267404
1179061,749360
1076210,749360
1250544,755889
1200024,798683
1017992,1265179
1322404,1021426
1815369,1050595
2312388,1050595
1975545,2117802
1466252,2117802
1326078,1076015
1847066,1337717
1167442,749360
1274376,1274374
2371833,1279546
2253365,1042213
1009945,1065629
1039621,1149632
1760532,2471803
2303604,723307
2469167,748648
1174206,1262365
1269882,1269880
1278875,1279255
1272213,1280423
1024162,1284607
1606648,1034826
1014579,1035280
1014862,1086442
2263332,1097514
1195729,1163263
1164292,1163263
1945696,1180391
2128953,1180391
1139979,1229074
2494246,2494232
1054267,1256186
1272217,1280423
1185076,580573
2332734,739122
2476479,741656
1321201,788098
1163340,1250612
1192312,1016867
2428311,1270425
2428303,1270425
2104192,1026014
1039048,1041969
2269821,1110363
1515080,1110363
1989534,1136665
2496073,1229926
2423158,389211
1243749,389211
1321446,742344
1497970,742344
1893180,744681
1216282,746260
1209595,746260
1167074,746260
1119037,746260
1100680,746260
1144605,778088
1854549,2328147
1307965,1265183
1047698,1265725
2299787,1265725
637327,1265725
2251112,1265781
1338051,2498744
1212551,1002227
1078216,1002227
2306533,1330039
1179242,725184
1791253,725184
2380471,759295
1016145,759295
1058861,790490
1103704,1005561
1079200,1006931
1078449,1006931
1065153,1006931
1041462,1006931
2018764,1012326
1544438,1266712
1025501,1278670
1092878,1067633
1006842,1739262
1339087,1239357
1062884,723613
2455636,1242804
1391110,1243848
1657084,756461
1891188,756461
1184341,756461
2200592,756461
2049034,756461
1078839,1246014
1283672,1246014
1305885,1000270
1056660,1266538
1956625,1266626
1688421,1266626
1038195,1267630
1166109,1031102
1017225,1141431
1133919,2238550
1153052,554682
1887855,1266626
1211599,1271297
2366858,1031102
1074164,766656
1010595,766656
1202010,798680
1081240,798680
1242713,798680
1248984,1265180
1227911,1028692
1686676,1075152
1285919,1251039
1777296,1011367
1259606,1262143
428211,1265118
1202725,1019354
1629470,1021406
1194131,1266343
1192011,1266343
1072446,1273391
1102322,1086351
1329361,1143148
2034830,1174173
1039518,1261721
1272033,1260607
2329243,1019348
2329223,1019348
1209532,1266719
1244141,1057932
1097583,1330009
1268560,1449461
1326907,1227930
1726269,1271654
2289884,1271654
1155420,784743
1517388,1243450
2032034,1243450
1260247,1253524
1157424,1265704
1266632,1266613
1160411,1111223
1886932,2471803
1024916,1149632
1222481,748648
1059763,1265788
1310367,1266776
1194443,1163263
1095049,1163263
2065352,1180391
2379181,2440820
1134864,1227941
1111369,1228552
2494237,2494232
2388198,126659
1165230,580573
1207647,1250339
2194097,1250339
2301210,1250339
2495991,1250612
1013275,1018232
1133297,1124397
2026795,1124397
1273953,1137640
2423444,1405398
2495975,1229926
1460762,1229926
1228625,722788
1079836,738292
1691064,744681
2490811,746260
2446648,746260
1459595,746260
1181230,746260
1436221,746260
1164977,746260
1380069,746260
1277141,746260
1242870,746260
1327656,778088
1137767,1006323
1065779,1006323
1284807,1284803
2397541,1042930
1265917,1042930
1490486,1069230
1251212,1069230
2349466,1122760
1127599,746260
1013238,1006323
1891601,1006931
1111473,1006931
1095129,1007146
1322552,1008931
2330950,1016605
1634816,1266621
2131947,1266621
1495758,1266621
1282731,1267752
2191451,1279534
1284454,1284455
1289064,1307768
1209564,1310525
2326541,1310525
1114661,1067633
2201518,1327420
1672118,1172311
1435004,1739262
1812284,759295
1090100,729460
1300043,729460
1090654,733564
1121664,1242804
1108178,1243848
1891183,756461
2408618,756461
2200603,756461
1019133,756461
2030708,756461
1480601,1246014
1301400,1000270
2357373,1266626
2304233,1266626
2304217,1266626
1338227,1267490
1216301,1031102
1058787,1031102
1117359,1336779
1066070,1101856
2392465,756461
1075924,756461
2466369,1271297
1166487,1031102
1035787,1031102
1527736,1031102
1206452,758436
1126354,758436
1232263,766656
1267616,1156053
1079550,1159408
1986329,2449090
2440725,38153
1273451,38153
1173366,1251039
1198654,1013937
1251300,1262143
1201308,1266343
1516669,1266343
1313089,1266468
2246457,38153
1242676,1262632
1126581,1265816
1272999,1272884
1276778,1273988
1090222,723588
1051338,759344
1018565,787613
1334767,1015197
1511892,1266790
1492951,1027019
1088449,1073000
1044988,1073000
1127324,1145135
1064387,2451620
1829019,1262351
1259984,1262351
1583646,1262351
1828967,1262351
1047494,1145135
1206792,739302
1420742,744663
1334217,1008446
1419401,1082711
1419397,1082711
1094210,1126248
1839722,1271654
2109879,1265704
1020111,1265752
1024693,1297209
1479192,1333728
1285532,722956
1237429,1278522
1024761,1063971
1073591,1127355
1371563,1131511
2416043,2383316
2064631,2383316
1023818,1163263
1006153,1163263
1108901,1180391
1075308,1180391
1160707,1230158
2149580,580573
1608613,1250339
1456318,1250612
1250744,1250612
1273433,1016867
1056653,1265863
2428310,1270425
2428302,1270425
2030638,1270425
2318652,1124397
1272059,1213574
1073109,722788
1267642,744681
2488445,746260
1955343,746260
1709744,746260
1459410,746260
1877387,746260
1123080,746260
1103849,746260
1100673,746260
1034134,746260
1241481,746260
1118245,1251216
1127485,1006323
1110658,1006323
729753,1265725
1691857,1542586
2127295,1042930
1096956,1069230
1335691,1119668
2465054,1182473
1124112,746260
1115241,746260
1042563,746260
1147784,1042930
1028773,546128
1119164,725184
1065331,725184
1057681,725184
1032439,759295
1558932,1006931
1518125,1006931
2490761,1262210
1239094,1264366
1013566,1035025
2198569,2198562
1061729,2424312
1294475,1266621
1005599,723613
1170826,733564
1401098,1242804
